recipe_id,easy,child,beauty,lunchbox,volume,lunch,nutrition,cheap,snack
3987783,1,0,0,1,1,0,0,0,0
3177468,0,0,1,0,1,0,0,0,0
1148823,1,0,0,0,0,0,0,0,0
1241354,0,0,0,0,0,0,0,0,0
2015867,1,0,0,1,0,0,0,1,0
2198562,1,0,0,0,0,0,0,0,0
1411910,0,0,0,0,0,0,0,0,0
2454705,0,0,0,0,0,0,0,0,1
419292,1,0,0,0,0,0,0,0,0
3448277,1,0,0,0,0,0,0,0,0
1699642,1,0,0,1,0,0,0,0,0
2352843,0,0,0,0,0,0,0,0,0
1560398,1,0,0,0,0,0,0,0,0
2204012,1,0,0,0,0,0,0,0,0
2854484,1,1,1,1,0,0,0,0,0
1067852,1,0,0,0,0,0,0,0,1
2054868,0,0,0,0,0,0,0,0,0
1219480,0,0,0,0,0,0,0,0,0
2274310,0,0,0,0,0,0,0,0,0
1684420,0,0,0,0,0,0,1,0,0
1955357,1,0,0,0,0,0,0,0,0
2842550,0,0,0,0,0,0,0,0,0
2333003,0,0,0,1,0,0,0,0,0
147937,0,0,0,0,0,0,0,0,0
1534896,0,0,0,0,0,0,0,0,1
835586,0,0,0,0,0,0,1,0,0
521875,1,0,0,0,0,0,0,0,1
767421,0,1,0,0,0,0,0,0,0
998166,0,0,0,0,0,0,0,0,0
3851787,0,0,1,0,1,0,0,0,1
3268232,1,0,0,0,0,0,0,0,0
453828,0,1,0,0,0,0,0,0,0
724940,1,0,0,0,0,0,0,0,1
1735519,1,0,0,0,0,0,0,0,0
463964,1,0,0,0,0,0,0,0,0
356841,0,0,0,0,0,0,0,0,0
380674,1,0,0,0,0,0,0,0,0
1858257,1,0,0,0,0,0,0,0,1
1611324,0,0,1,0,0,0,0,0,0
1620880,0,0,0,0,0,0,0,0,0
1270409,1,0,0,0,0,0,0,0,0
252633,0,0,0,0,0,0,0,0,0
2391161,1,0,0,1,0,0,0,0,1
4529289,1,0,0,0,0,0,0,0,0
428520,1,0,0,0,0,0,0,0,0
441403,0,1,0,1,0,0,0,0,0
1407128,1,0,0,0,0,1,0,0,0
318607,0,0,0,0,0,0,0,0,0
4197549,1,0,0,0,0,0,0,0,0
3629845,1,0,0,0,0,0,0,0,0
1884880,0,0,0,0,0,0,0,0,0
3019800,0,0,0,0,0,0,0,1,0
2826304,1,0,0,0,0,0,0,0,0
434153,0,0,0,0,0,0,0,0,0
2209335,0,0,1,0,0,0,0,0,0
2739325,1,0,1,0,0,0,0,0,0
2529911,0,0,0,0,0,0,0,1,1
447884,0,0,1,1,0,0,0,0,0
1137092,1,0,0,0,0,0,0,0,0
253864,1,0,0,0,0,0,0,0,0
1484202,0,0,0,0,0,0,1,0,0
3718129,1,0,1,0,0,0,1,0,1
2108988,1,0,0,0,0,0,0,1,0
236067,0,0,0,0,0,0,0,0,0
1103934,0,0,0,0,0,0,0,0,0
2900154,1,0,0,0,0,0,0,0,1
1019758,1,0,0,0,0,0,0,0,0
4316093,1,0,0,0,0,0,0,0,0
643359,1,0,0,0,0,0,0,0,0
179920,0,0,0,0,0,0,0,0,0
2212980,0,0,0,0,0,0,0,0,0
2142762,1,0,0,0,0,0,0,0,0
205357,0,0,0,0,0,0,0,0,0
545372,1,0,0,0,0,0,0,0,0
4267748,0,0,0,0,0,0,1,0,0
3279835,1,0,0,0,0,0,0,0,0
1080585,1,0,0,0,0,0,0,0,0
1390929,1,0,0,0,0,0,0,0,0
4353876,0,0,0,0,0,0,0,0,0
1087240,0,0,0,0,0,0,0,0,0
3661738,1,0,0,0,0,0,0,0,0
2178223,1,0,0,0,0,0,0,0,0
2581592,1,0,0,0,0,0,0,0,0
841628,0,1,0,1,0,0,0,0,1
368856,0,1,0,0,0,0,0,1,0
3467888,0,0,0,0,0,0,0,0,0
2372149,0,0,0,0,0,0,0,0,0
2178389,1,0,0,0,0,0,0,0,1
1793592,0,0,1,0,0,0,0,0,0
2764759,1,0,0,0,0,0,0,0,0
206828,0,0,0,0,0,0,0,0,1
1944950,1,0,0,0,0,0,0,0,0
1051825,1,0,0,1,0,0,0,0,0
2819914,1,0,0,0,0,0,0,0,0
597407,0,0,0,0,0,0,0,0,0
2550832,1,0,0,0,0,0,0,0,0
1966122,0,0,0,0,0,0,0,0,0
1516908,0,0,0,0,0,0,0,0,0
370565,0,0,0,0,0,0,0,0,0
359608,0,0,0,0,0,0,0,0,0
437285,1,0,0,0,0,0,0,0,0
2588530,1,0,0,1,0,0,0,0,0
2517269,0,0,0,1,0,0,0,0,0
527734,0,0,0,0,0,0,0,0,0
1692632,0,0,1,0,0,0,0,0,0
250462,0,0,0,0,0,0,0,0,0
3808584,1,0,0,0,1,0,0,0,0
2297857,0,1,0,0,0,0,0,0,0
3691215,1,0,0,0,0,0,0,0,0
845542,0,0,0,0,0,0,0,0,0
2823385,1,0,0,0,0,0,0,0,1
1472751,0,0,0,1,0,0,0,0,0
746110,1,0,1,0,0,0,0,0,0
2628085,1,0,0,0,0,0,0,0,0
1616377,0,0,0,0,0,0,0,0,0
1621004,1,1,0,0,0,0,0,0,0
2265297,0,0,0,0,1,0,0,0,0
1810215,1,0,0,0,0,0,0,0,0
107915,1,0,0,0,0,0,0,0,1
1652879,1,0,0,0,0,0,0,0,0
396466,0,0,1,0,0,0,1,0,0
460077,0,0,0,0,0,0,0,0,0
2528480,0,0,0,0,0,0,0,0,0
1633890,1,0,0,0,0,0,0,0,1
1434998,0,0,0,0,0,0,0,0,0
3799117,1,0,0,0,0,0,0,0,0
987856,0,0,0,1,0,1,0,0,0
1640147,1,0,0,0,0,0,0,0,0
2302498,0,0,0,0,0,0,0,0,0
678320,0,0,0,0,0,0,0,0,0
2070208,1,0,0,0,0,0,0,0,0
1529898,0,0,0,0,0,0,0,0,0
251273,1,0,1,0,0,0,0,0,0
2595302,1,0,0,0,0,0,0,0,0
1678968,0,0,1,0,0,0,0,0,0
2747310,1,1,0,0,0,0,0,0,0
2102255,1,0,0,0,0,0,0,0,1
1520640,0,0,0,0,1,0,1,0,0
2611612,1,0,0,0,0,0,0,0,0
1076486,1,1,0,0,0,0,0,0,0
548239,0,0,0,0,0,0,0,0,0
2623299,1,0,0,0,0,0,0,0,0
3642721,0,0,0,0,0,1,0,0,0
254071,0,0,0,0,0,0,0,0,0
2490798,1,0,0,0,0,0,0,0,0
1310605,1,0,0,0,0,0,0,0,0
1258749,1,0,0,0,0,0,0,0,0
1133602,0,0,0,0,0,0,0,0,1
2569525,0,0,0,0,0,0,0,0,0
2950463,1,0,0,0,0,0,0,0,0
626520,0,0,0,0,0,0,0,0,0
2007765,0,0,0,0,0,0,0,0,0
2817770,1,0,0,0,0,0,0,0,0
461666,0,0,0,0,0,0,0,0,0
1492856,0,0,0,0,0,0,0,0,0
3535219,1,0,0,0,0,0,0,0,0
351541,1,0,0,0,0,0,0,0,0
1892684,1,0,0,0,0,0,0,0,0
3254561,0,0,0,0,0,0,0,0,1
2475664,1,0,0,0,1,0,0,0,0
2187947,0,0,0,0,0,0,0,0,0
669474,1,0,0,0,0,0,0,1,1
1327433,0,0,0,0,0,0,0,0,0
2760825,0,0,0,0,0,0,0,0,1
2195583,0,0,0,0,0,0,0,0,0
3038062,1,0,0,0,0,0,0,0,0
700635,1,0,0,0,0,0,0,0,0
1716853,1,0,0,0,0,0,0,0,0
2077488,1,1,1,1,0,0,0,1,0
2200378,0,0,0,1,0,0,0,0,0
1995736,0,0,0,0,0,0,0,0,0
804058,0,0,0,0,0,0,0,0,0
928255,0,0,0,0,0,0,0,0,0
1367387,0,0,1,0,0,0,1,0,0
518831,0,0,0,0,0,0,0,0,0
1126816,0,0,0,0,0,0,0,0,0
2130631,0,1,0,1,0,0,0,0,0
1071656,1,0,0,1,0,0,0,0,0
4344126,1,0,0,0,0,0,0,1,1
256559,1,0,0,0,0,0,0,0,0
411421,1,0,0,0,0,0,0,0,0
3903415,1,0,0,0,0,0,0,0,0
903555,1,0,0,0,0,0,0,1,1
2833690,1,0,0,0,0,0,0,0,0
4414800,0,0,0,0,0,0,0,0,1
700265,0,0,0,0,0,0,0,0,0
1315112,0,0,0,0,0,0,0,0,0
2254175,0,0,0,0,0,0,0,0,0
1404092,0,0,0,0,0,0,0,0,0
2007620,0,0,0,0,0,0,0,0,0
320814,0,0,0,0,0,0,0,1,0
1525157,1,0,0,0,0,0,0,0,0
1762211,1,0,0,0,0,0,0,0,0
4106062,1,0,1,0,0,0,0,1,0
2103852,0,0,0,0,0,0,0,0,0
1147955,1,0,0,0,0,0,0,0,0
1603933,0,0,0,0,0,0,0,0,0
3615615,0,0,1,0,0,0,0,0,0
3568370,0,0,1,0,0,0,0,0,1
2785170,0,0,0,0,0,0,0,0,0
2058631,1,0,0,0,0,0,0,0,0
1369663,1,0,0,0,0,0,0,0,0
4097017,1,0,0,0,0,0,0,0,0
3106252,0,0,0,0,0,0,0,0,0
457611,0,1,0,0,0,0,0,0,0
2873827,0,0,1,0,0,0,0,0,0
2897299,1,0,0,0,0,0,0,0,0
2853068,1,0,0,0,0,0,0,0,0
2173253,0,0,0,0,0,0,0,0,0
2510543,1,0,0,0,0,0,0,0,0
330814,0,1,0,0,0,0,0,0,0
1716500,1,1,0,0,0,0,0,0,0
1270370,1,0,0,0,0,0,0,0,0
1405683,1,0,0,0,0,0,0,0,0
318191,0,0,0,1,0,0,0,0,0
2183904,1,0,0,1,0,0,0,0,1
1112919,0,0,1,0,1,0,0,0,0
2067522,1,0,0,0,0,0,0,0,0
2493634,0,0,0,0,0,0,0,0,0
2856505,0,0,0,0,0,0,0,0,0
1186230,1,0,0,0,0,0,0,0,0
1021377,0,0,0,0,0,0,0,0,0
1474806,1,0,0,0,0,0,0,0,0
870476,1,0,0,1,0,0,0,0,0
1251342,1,0,0,1,0,0,0,0,0
2403298,0,1,0,0,1,0,0,0,0
294113,0,0,0,0,0,0,0,0,0
4216758,1,0,0,0,0,0,0,0,0
2746281,0,0,0,1,0,0,0,0,1
1405416,0,0,0,0,0,0,0,0,0
2122499,1,1,1,1,0,0,0,0,0
496477,0,0,0,0,0,0,0,0,1
2932526,1,0,0,0,0,0,0,0,0
1355960,0,1,0,0,0,0,0,0,0
1040234,0,0,0,0,0,0,0,0,0
428473,0,0,0,0,0,0,0,0,0
1865495,0,0,0,0,0,0,0,0,0
1013656,0,0,0,0,0,0,0,0,0
2376059,0,1,1,0,0,0,1,0,0
1470146,1,0,0,1,0,0,0,0,0
4216308,0,0,0,0,0,0,0,0,1
1010979,0,0,0,0,0,0,0,0,0
1535268,0,0,0,0,0,0,0,0,0
249069,1,0,0,0,0,0,0,0,0
635875,0,0,0,0,0,0,0,0,0
2266291,1,0,0,1,0,0,0,0,0
661681,1,0,0,1,0,0,0,0,0
1376353,0,0,0,0,0,0,0,0,0
1085284,1,0,0,0,0,0,0,0,0
2486436,0,0,0,0,0,1,0,0,0
2137361,1,0,0,0,0,0,0,0,1
1306051,0,0,0,0,0,0,0,0,0
3925618,1,0,0,0,0,0,0,0,0
718839,0,0,0,0,0,0,0,0,0
3194905,0,0,0,1,0,0,0,1,0
4010041,0,0,0,1,0,0,0,0,0
2042103,1,0,0,0,1,0,0,0,0
979535,0,0,0,0,0,0,0,0,0
3663206,0,0,0,1,0,0,0,0,0
807818,1,0,0,0,0,1,0,0,0
1437834,0,0,0,0,0,0,0,0,0
3702027,0,0,0,0,0,0,0,0,0
2753129,1,0,0,0,0,0,0,0,0
2697540,1,0,0,0,0,0,0,0,0
2607416,0,0,0,0,0,0,0,0,0
963991,0,0,0,0,0,0,0,0,0
2361266,1,0,0,0,0,0,0,0,0
332215,0,0,0,0,0,0,0,0,0
488890,0,0,0,0,0,0,0,0,0
2163183,0,0,0,0,0,0,0,0,0
84517,0,0,0,0,0,0,0,0,0
3459535,1,0,0,0,0,0,0,0,0
1924347,0,0,0,1,1,0,0,1,0
984915,0,0,0,0,0,0,0,0,0
2399814,1,0,0,0,0,1,0,0,0
2353602,1,0,0,0,0,1,0,0,1
3691829,1,1,0,0,0,0,0,0,1
2052945,0,0,0,0,0,0,0,0,0
3019115,0,0,0,0,0,0,0,0,0
354186,1,0,0,0,0,1,1,0,0
3515969,1,0,0,0,1,0,0,0,1
257831,1,1,0,0,0,0,0,0,0
1297862,0,1,0,0,0,0,0,0,0
424515,1,0,0,0,0,0,0,0,0
597041,1,0,0,0,0,0,0,0,1
2143866,1,1,0,0,0,0,0,0,0
524677,1,0,0,0,0,0,0,0,0
395175,1,0,0,1,0,0,0,0,0
1091382,1,0,0,0,0,0,0,0,0
958287,0,0,0,0,0,0,0,0,0
2053207,0,0,0,0,0,0,0,0,0
3449866,0,0,0,0,0,0,0,0,0
992438,1,0,0,0,0,0,0,0,0
360089,0,0,0,0,0,0,0,0,1
3509419,1,0,0,0,0,0,0,0,0
1478063,1,0,0,0,0,0,0,0,0
2176381,1,0,0,0,0,0,0,0,0
953131,0,0,0,0,0,0,0,0,0
2233662,1,0,0,0,0,0,0,0,0
2387109,1,0,0,0,0,0,0,0,0
1342749,0,0,0,0,0,0,0,0,1
4389226,1,0,1,0,0,0,0,0,0
2246332,0,0,0,0,0,0,0,0,0
2428127,0,0,1,1,0,0,0,0,0
3222172,1,0,0,0,0,0,0,0,0
1843548,0,0,0,0,0,0,1,0,0
1211419,0,0,0,0,0,0,0,0,0
360123,1,0,0,0,0,0,0,0,0
1322918,1,0,0,0,0,0,0,0,0
2046005,1,1,0,0,0,0,0,0,0
1575499,1,0,0,0,0,0,0,0,0
4417386,0,0,0,0,0,0,0,0,0
1050058,0,1,0,0,0,0,0,0,0
263744,0,0,0,0,0,0,0,0,0
1579793,0,0,0,0,0,0,0,0,0
770034,0,0,0,0,0,0,0,0,0
1174665,1,1,0,0,0,0,0,0,0
2130762,0,0,1,0,0,0,0,0,0
1805001,1,0,0,1,0,0,0,0,0
2313335,0,1,0,0,0,0,0,0,0
2675545,1,1,0,0,0,0,0,0,0
2086034,1,0,0,0,0,0,0,0,0
2297512,0,0,0,0,1,0,0,0,0
2973315,0,0,0,0,0,0,0,0,0
839225,1,0,0,0,0,0,0,0,0
2514003,1,0,1,0,0,0,0,0,0
2332468,0,0,0,0,0,0,0,0,0
2588875,0,0,0,0,0,0,0,0,0
2592081,1,0,0,0,0,0,0,1,0
278558,0,0,0,0,0,0,0,0,0
1503136,1,0,0,0,0,0,0,0,0
2605217,1,0,0,1,0,0,0,0,1
1868862,0,0,0,0,0,1,0,0,0
1453919,1,0,0,0,0,0,0,0,0
2125833,1,0,1,0,0,0,0,0,1
2035252,1,0,0,0,0,0,0,0,0
1807196,0,0,0,0,0,0,0,0,0
567995,0,0,0,0,0,0,0,0,0
2151621,0,0,0,0,0,0,0,0,0
3238206,1,0,0,0,0,0,0,0,0
1699438,1,0,0,0,0,0,0,0,0
2622867,1,0,0,0,0,0,0,0,0
941225,0,0,0,1,0,0,0,0,1
647475,1,0,0,0,0,0,0,1,0
3671954,1,0,0,0,0,0,0,0,0
1204162,1,0,0,0,0,0,0,0,1
1833830,0,0,0,0,0,0,0,0,0
4094768,1,0,0,0,0,0,0,0,0
2967356,1,1,1,0,0,0,0,0,0
4329816,1,0,0,0,0,0,0,0,0
1370141,0,0,0,0,0,0,0,0,1
3512486,0,0,0,0,0,0,0,0,0
2206255,0,0,0,0,0,0,0,0,1
333668,0,0,0,0,0,0,0,0,0
3044640,1,0,0,0,0,0,0,0,0
4478371,0,0,0,0,0,0,0,1,0
344755,1,0,0,1,0,0,0,0,0
2644218,0,0,0,0,0,0,0,0,0
1492143,0,0,0,0,0,0,0,0,0
2067471,0,0,0,0,0,0,0,0,1
610054,1,0,0,0,0,0,0,0,0
1587920,0,0,0,0,0,0,0,0,0
1711396,1,0,0,0,0,0,0,0,0
699289,0,0,0,0,0,0,0,0,0
2851556,1,0,0,0,0,0,0,0,0
2856293,1,0,0,0,0,0,0,0,0
2576296,0,0,0,0,0,0,0,0,0
433053,1,0,0,0,0,0,0,0,0
339635,0,0,0,0,0,0,0,0,0
295997,0,0,0,0,0,0,0,0,0
503787,0,0,0,0,0,0,0,0,0
2770976,1,0,0,0,0,0,0,0,0
2220367,0,0,0,0,0,0,0,0,0
460431,0,0,0,0,0,0,0,0,0
2031641,1,0,0,0,0,0,0,0,0
3468141,1,0,0,1,0,0,0,1,0
2365049,0,0,0,0,0,0,0,0,0
1638233,0,1,0,0,0,0,0,0,0
1617989,1,1,0,0,0,0,0,0,1
883798,1,0,0,0,0,0,0,0,0
2339731,1,0,0,0,0,1,0,0,0
859062,0,0,0,1,1,0,0,0,0
977252,1,0,0,0,0,0,0,0,0
1748746,0,0,0,0,0,0,0,0,0
4003817,1,0,0,0,0,0,0,0,0
3034407,1,0,0,0,0,0,0,0,0
1089024,1,0,0,0,0,0,0,0,0
1111620,0,0,1,0,0,0,0,0,0
1507030,1,0,0,0,0,0,0,0,0
4159435,0,1,0,0,0,0,0,0,1
1720977,1,0,0,0,0,0,0,0,0
636189,0,1,0,0,0,0,0,0,0
680047,1,0,0,0,0,0,0,0,0
765373,0,0,0,0,0,0,0,0,0
4058845,1,0,0,0,0,0,0,0,0
4169579,1,0,0,1,0,0,0,0,0
2206310,1,0,0,0,0,0,0,0,0
1407352,0,0,0,0,0,0,0,0,0
2518165,1,0,0,0,0,1,0,0,0
2872723,0,0,0,0,1,0,0,0,0
1122843,1,0,1,0,1,0,0,0,0
450068,0,0,0,0,0,0,0,0,0
3674740,0,1,0,0,0,0,0,0,0
1412853,0,0,0,0,0,0,0,0,0
291192,1,0,0,0,0,0,0,1,0
1378434,1,0,0,0,0,0,0,0,0
2325342,1,0,1,0,0,0,0,0,0
1633869,0,0,0,0,0,0,0,0,0
4064183,1,0,0,0,0,1,0,0,0
997456,1,0,0,0,0,0,0,0,0
399290,0,0,0,0,0,0,0,0,0
2330843,0,0,0,1,0,0,0,0,1
601350,0,0,1,0,0,1,1,0,0
2250120,0,0,0,0,0,0,0,1,1
410676,0,0,0,0,0,0,0,0,0
2017266,1,1,0,0,0,0,0,0,0
3171683,1,0,0,1,0,0,0,0,1
283906,1,0,0,0,0,0,0,0,0
1714481,0,0,1,0,0,0,0,0,0
325753,0,0,0,0,0,0,0,0,0
373133,1,0,0,0,0,0,0,0,0
1492456,0,0,0,0,0,0,0,0,0
312420,1,1,0,0,1,0,0,0,0
1094616,0,0,0,0,0,0,0,0,0
1187358,1,0,0,0,0,0,0,0,0
348633,0,0,0,0,0,0,0,0,0
2637673,0,0,0,0,0,0,0,1,0
382825,0,0,0,0,0,0,0,0,0
737100,0,0,0,0,0,0,0,0,0
3190696,1,0,0,1,1,0,0,0,0
254572,0,0,0,0,0,0,0,0,1
1373628,0,0,0,0,0,0,0,0,0
281468,1,0,0,0,0,0,0,0,1
2021354,0,0,0,0,0,0,0,0,0
3472059,0,0,0,0,0,0,0,0,0
2133908,1,1,0,0,0,0,0,0,0
1168703,0,0,0,0,0,0,0,0,0
2563581,1,0,0,0,0,0,0,1,0
580911,1,0,0,0,0,0,0,1,0
3137149,0,0,0,0,0,0,0,0,0
2996206,0,0,1,0,0,0,0,0,0
529229,0,0,0,0,0,0,0,0,0
4373243,0,0,0,0,0,0,0,0,1
1091414,0,0,0,0,0,0,0,1,0
1998542,0,0,0,0,0,0,0,0,0
2161782,1,0,0,0,0,0,0,0,0
1755524,1,0,0,0,0,0,0,0,0
2217852,0,0,0,0,1,0,0,0,0
3388938,0,0,0,0,0,0,0,0,0
4230810,1,0,0,1,0,0,0,0,0
2607695,0,1,0,0,0,0,0,0,1
2045015,1,0,0,1,0,0,0,1,0
261796,0,0,0,0,0,0,1,0,0
2229003,1,0,0,0,0,0,0,0,0
778111,1,0,0,0,0,0,0,0,1
4039005,1,0,0,0,0,0,0,0,0
4117235,0,1,0,0,0,0,0,0,1
1346136,0,0,0,1,0,0,0,1,0
2545149,0,0,0,0,0,0,0,0,0
2200694,1,0,0,0,0,0,0,0,0
13412,1,0,0,0,0,0,0,0,0
2355943,0,0,0,1,0,0,0,0,0
1027470,0,1,0,1,0,0,0,1,0
2808885,1,0,0,0,0,0,0,0,0
2216594,0,0,0,0,0,0,0,0,0
275151,1,0,0,0,0,0,0,0,0
3894776,0,1,0,0,0,0,0,0,0
2497620,1,0,0,0,0,0,0,0,0
3540134,1,0,0,0,0,0,0,0,0
335587,0,0,1,0,0,0,0,0,0
2008347,1,0,0,0,0,0,0,0,0
3818603,1,0,0,0,0,0,0,0,0
592351,0,1,0,0,0,0,0,0,0
253433,0,0,0,0,0,0,0,0,0
2340096,0,0,1,0,0,0,0,0,1
290107,0,0,0,0,0,0,0,0,0
1236382,0,0,0,0,0,0,1,1,0
1306006,1,1,0,0,0,0,0,0,0
4188612,0,1,0,0,0,0,0,0,1
2229687,0,0,0,0,0,0,0,0,0
2459176,0,0,0,0,0,0,0,1,1
2413735,1,0,0,0,0,0,0,0,1
2026645,0,0,0,0,0,0,0,0,0
1252539,0,0,0,0,0,0,0,0,0
3874488,0,0,0,0,1,0,0,0,0
2276696,0,0,0,1,0,0,0,0,1
1630592,0,0,0,0,0,0,0,0,0
1411402,0,0,1,0,0,0,0,0,0
1217826,1,0,0,0,0,0,0,0,0
3731710,1,0,0,0,0,0,0,0,1
3730802,0,0,0,0,0,0,0,0,0
2682715,0,0,0,0,0,0,0,0,0
2521875,0,0,0,1,0,0,1,0,1
1340236,0,0,0,0,0,0,0,0,0
1371992,0,0,0,0,0,0,0,0,0
1769365,1,0,0,0,0,0,0,0,0
1514098,1,0,0,0,0,0,0,0,0
2208973,1,0,0,0,0,0,0,0,0
1125902,0,0,0,0,0,0,0,0,0
208898,1,0,0,0,0,0,0,0,0
3942322,0,0,0,1,0,0,0,0,1
290804,0,0,0,0,0,0,0,0,0
2465449,1,0,0,0,0,0,0,0,0
3724841,0,0,0,0,0,0,0,0,0
2486898,0,0,0,0,0,0,0,0,0
106580,0,0,0,0,0,0,0,0,0
467435,0,0,0,0,0,0,0,0,0
1865092,1,0,0,0,0,1,0,0,0
2717373,0,0,0,0,0,0,0,0,1
1045431,1,0,0,1,0,0,0,0,1
422183,0,0,0,0,0,0,0,0,0
3596252,0,0,0,0,0,0,0,0,0
785609,0,0,0,0,0,0,0,0,0
4520905,1,0,0,1,1,0,0,1,0
94405,0,0,1,1,0,0,0,1,0
1396853,1,0,1,0,0,0,0,0,0
236499,1,0,0,0,0,0,0,0,1
2058559,0,0,0,0,0,0,0,0,0
3023815,1,0,0,0,0,0,0,0,0
4132205,0,0,0,0,0,0,0,0,1
1192674,0,0,0,0,0,0,0,0,0
3741042,1,0,0,0,0,0,0,0,0
2517551,0,0,0,0,0,0,0,0,0
3606644,0,0,0,0,0,0,0,0,1
895498,0,0,0,1,0,0,0,0,1
1070790,0,1,0,0,0,0,0,0,0
1286727,1,0,0,0,0,0,0,0,0
3722079,0,0,0,0,1,0,0,1,0
268626,0,0,0,0,0,0,0,0,0
3320780,1,0,0,0,0,0,0,0,0
2716974,1,0,0,0,0,0,0,0,0
739325,0,0,0,0,0,0,0,0,0
1403983,0,0,0,0,0,0,0,0,0
1051537,1,0,0,0,0,0,0,0,0
2854580,1,1,0,0,0,0,0,0,1
2127623,0,0,0,0,0,0,0,0,0
2446796,1,0,0,0,0,0,0,0,1
2304624,0,0,0,0,0,0,0,1,0
558151,0,0,0,0,0,0,0,0,0
2350079,1,0,0,0,0,0,0,0,0
2079341,0,0,0,0,0,0,0,0,0
3566840,1,0,0,0,0,0,0,0,0
3185705,0,0,0,0,0,0,0,0,0
341279,1,1,0,0,0,0,0,0,0
535898,1,0,0,0,0,1,0,0,0
128597,1,0,0,0,0,0,0,0,1
808256,1,0,0,0,0,0,0,0,0
4084416,0,0,0,0,0,0,0,0,0
3528313,0,0,0,0,0,1,0,0,0
2687002,1,1,0,0,0,0,0,0,1
1716687,0,0,0,0,0,0,0,0,0
364834,1,1,0,1,0,0,0,0,0
1483586,0,0,0,0,0,0,0,0,0
1401547,0,0,0,0,0,0,0,0,0
283394,0,0,0,0,0,0,0,0,0
3075263,0,1,0,0,0,0,0,0,1
2424153,0,0,0,0,0,0,0,0,0
1946886,1,1,0,0,0,0,0,0,0
3871665,0,0,0,0,0,0,0,0,0
105343,0,0,0,0,0,0,0,0,0
3581082,1,0,0,1,0,0,0,0,0
1948461,1,0,0,0,0,0,0,0,0
2486174,0,0,0,0,0,0,0,0,0
480848,1,1,0,0,0,0,0,0,0
2270607,0,0,0,0,0,0,0,0,0
3321191,0,0,1,1,0,0,0,0,0
4352725,1,0,0,0,0,0,0,0,0
1465256,1,0,0,0,0,0,0,0,1
1992374,0,0,0,0,0,0,0,0,0
254749,1,0,0,0,0,0,0,0,0
1609240,0,0,0,0,0,0,0,0,0
597016,0,0,0,0,0,0,0,0,0
662916,0,0,0,0,0,0,0,0,0
4341559,0,0,0,0,0,0,0,0,0
2535070,1,0,0,0,0,0,0,0,0
434811,0,0,0,0,0,0,0,0,0
2053600,1,0,0,0,0,0,0,0,1
2309915,0,0,0,0,0,0,0,0,0
295610,0,0,0,0,0,0,0,0,0
294902,0,0,0,0,0,0,0,0,1
3977980,1,0,0,0,0,0,0,0,0
590383,0,0,0,0,0,0,0,0,0
1717096,0,0,0,0,0,0,0,0,0
236925,1,0,0,0,0,0,0,0,0
3627660,0,0,0,0,0,0,0,0,0
317730,1,1,0,0,0,0,1,0,0
2467248,1,0,0,0,0,0,0,1,0
1111362,1,0,0,1,0,0,0,0,0
2297816,1,0,0,0,0,0,0,1,0
267750,1,0,0,0,0,0,0,0,0
2718710,0,0,0,0,0,0,0,0,0
2196751,1,0,0,1,0,0,0,1,0
1311055,0,0,0,0,0,0,0,0,0
2207940,0,0,0,1,0,0,0,0,0
3410624,0,0,0,0,0,0,0,0,0
2239111,0,0,0,0,0,0,0,0,0
2215584,1,0,0,0,1,0,0,1,0
1362828,0,0,0,0,0,0,0,0,0
1471995,1,1,0,0,0,0,0,0,0
2580511,1,0,0,0,0,0,0,0,0
457345,1,0,1,0,0,0,0,0,0
696081,1,0,0,0,0,0,0,0,1
3455238,1,0,0,0,0,0,0,0,0
1607177,1,0,0,0,0,0,0,0,0
2439448,0,0,0,0,0,0,0,0,0
545919,0,0,0,0,0,0,0,1,1
3737851,0,0,0,0,0,0,0,0,0
851540,0,0,0,0,0,0,0,0,0
2110383,1,0,0,0,0,0,0,0,0
1566431,1,0,0,0,0,0,0,0,0
1154284,1,0,0,0,0,0,0,0,0
838199,0,1,0,0,0,0,0,0,1
1801445,0,0,0,0,0,0,0,0,0
2691355,0,0,0,0,0,0,0,0,0
456104,0,0,0,0,0,0,0,0,0
1234583,0,0,0,0,0,0,0,0,1
3812432,1,0,0,0,0,0,0,0,0
996355,1,0,0,0,0,0,0,0,0
2790276,1,0,0,0,0,0,0,0,0
2342697,0,0,0,0,0,0,0,0,0
2405177,1,0,0,1,0,0,0,0,1
664342,0,0,0,0,0,0,0,1,0
1813028,0,0,0,0,0,0,0,0,0
2197140,1,0,0,0,0,0,0,0,1
2950588,1,0,0,0,0,0,0,1,0
140476,0,0,0,0,0,0,0,0,0
4218087,1,0,0,0,0,0,0,0,1
1970664,0,0,0,0,0,0,0,0,1
359560,0,0,0,1,0,1,0,0,0
295539,1,0,0,0,0,0,0,0,0
2724385,1,0,1,0,0,0,0,0,1
2321643,0,1,0,0,0,0,0,0,0
2688877,0,0,1,0,0,0,0,0,0
240589,0,0,0,0,0,0,0,0,0
1380342,0,1,0,0,0,0,0,0,0
510955,0,0,0,0,0,0,0,0,0
354702,1,0,0,1,0,0,0,0,0
2421078,0,0,0,0,0,0,0,0,0
1450231,0,0,0,0,0,0,0,0,0
967340,0,0,0,0,0,0,0,0,0
297154,1,0,0,0,0,0,0,0,0
4276231,0,0,0,0,0,0,0,0,0
